"scenario","method","n","mean_cor","median_cor","sd_cor","mean_rmse","median_rmse","sd_rmse","mean_slope_bias","median_slope_bias","sd_slope_bias","mean_abs_slope_bias","mean_intercept_bias","median_intercept_bias","sd_intercept_bias","mean_abs_intercept_bias","mean_sign_acc","median_sign_acc","sd_sign_acc","success_rate"
"h2_r1_c3__hrf_lag2_widen1p5__ar_iid__isi_sparse__amp_high","st_default",40,0.398295912819741,0.397190111444418,0.073184266048827,1.12995170415425,1.11863634241049,0.108205340660139,-0.770439169338419,-0.774868450030702,0.0506264134231528,0.770439169338419,-0.00337617553421718,0.00562138412699741,0.05063622185544,0.0381780689730038,0.618518518518519,0.615740740740741,0.0283806065853108,1
"h2_r1_c3__hrf_lag2_widen1p5__ar_iid__isi_sparse__amp_high","hrfals_fastlss[r]",40,0.391604505225387,0.390496121439713,0.0401021337118884,2.2670794102335,2.17994883847337,0.258298181088316,-0.240744902114085,-0.2657520283386,0.103627595207427,0.243089733379951,0.0183926934045148,0.0227729848996769,0.22183221582852,0.176701233529961,0.623321759259259,0.622685185185185,0.0267291148762377,1
"h2_r1_c3__hrf_lag2_widen1p5__ar_iid__isi_sparse__amp_high","hrfals_fastlss[cpp]",40,0.391604505225387,0.390496121439713,0.0401021337118884,2.26707941023349,2.17994883847337,0.258298181088316,-0.240744902114085,-0.2657520283386,0.103627595207427,0.243089733379952,0.0183926934045148,0.0227729848996766,0.22183221582852,0.176701233529961,0.623321759259259,0.622685185185185,0.0267291148762377,1
"h2_r1_c3__hrf_lag2_widen1p5__ar_iid__isi_sparse__amp_high","fmrilss_oasis_best",40,0.386125907440036,0.379872424541376,0.0396633870293539,2.23627604127259,2.15626491443503,0.276223041901046,-0.234374355594042,-0.255858587182118,0.109085756883491,0.238740800119822,0.0117198138866717,0.0096774349516413,0.0789350395274175,0.0641367998924293,0.616724537037037,0.616898148148148,0.025367750742504,1
"h2_r1_c3__hrf_lag2_widen1p5__ar_iid__isi_sparse__amp_high","fmrilss_lss",40,0.384763830039442,0.378451906588502,0.039475727805962,2.35226336263957,2.28953613496618,0.274100858841919,-0.194822965018485,-0.22405790749448,0.113941749935342,0.204624522676402,0.0115472174293134,0.0129653459403403,0.0795013771113323,0.0641060381522504,0.616724537037037,0.616898148148148,0.0251392457768675,1
"h2_r1_c3__hrf_lag2_widen1p5__ar_iid__isi_sparse__amp_high","hrfals_fit[cf_als]",40,0.16609778234415,0.175249183003471,0.073762451289877,1.42378742829782,1.44087471603787,0.123188247608824,-0.857048222964743,-0.851149343836043,0.0651090779503367,0.857048222964743,0.00403635965665843,0.00184871232015494,0.0991596311195994,0.075412151729378,0.549305555555556,0.550925925925926,0.0237990167352779,1
"h2_r1_c3__hrf_lag2_widen1p5__ar_iid__isi_sparse__amp_high","hrfals_fit[ls_svd_1als]",40,0.16609778234415,0.175249183003471,0.073762451289877,1.42379109765304,1.44088312208608,0.123189191802203,-0.85704508450469,-0.851146905037905,0.0651102677532987,0.85704508450469,0.00403647207393189,0.00184776626383593,0.0991608057762774,0.0754133922185707,0.549305555555556,0.550925925925926,0.0237990167352779,1
"h2_r1_c3__hrf_lag2_widen1p5__ar_iid__isi_sparse__amp_high","hrfals_fit[ls_svd_only]",40,0.0795556404645365,0.0776933274995194,0.0639478317664936,1.24959995998181,1.24438485277318,0.101419583481661,-0.978716847192866,-0.981426475876871,0.0180322448974299,0.978716847192866,-0.00121311305349417,4.66950056254471e-05,0.0149882896630325,0.0116697246272927,0.519212962962963,0.518518518518518,0.0196991302198835,1
"h2_r1_c2__hrf_lag2_widen1p5__ar_iid__isi_mid__amp_mod","fmrilss_sbhm",40,0.349588327113529,0.345512769954575,0.0386033645605535,3.83872493596398,3.80508581398643,0.472308950330852,0.356188220919874,0.28645048320034,0.288372595898499,0.361535015520304,-0.00869401266890785,0.000222612915093676,0.0992879300456177,0.0689553472167084,0.612847222222222,0.609953703703704,0.0223186491131932,1
"h2_r1_c2__hrf_lag2_widen1p5__ar_iid__isi_mid__amp_mod","hrfals_fastlss[cpp]",40,0.313295047519702,0.314392586773377,0.0416272431392292,2.41995944808435,2.4076289024122,0.217842473380386,-0.2976133170404,-0.326029499974619,0.148557338123021,0.314896346190556,0.0133845588883136,0.0416431824698593,0.31325276569092,0.255508065593008,0.610532407407407,0.614583333333333,0.023276885605751,1
